New frame
Conqueror: 3 45
Conqueror: 4 61
Conqueror: 5 61
Conqueror: 0 0
Conqueror: 42 0
Conqueror: 0 27
Conqueror: 17 27
Conqueror: 29 70
Conqueror: 26 73
Conqueror: 29 82
Conqueror: 31 82
Conqueror: 62 64
Conqueror: 18 63
Conqueror: 63 119
Conqueror: 18 35
Conqueror: 57 75
Conqueror: 81 103
Conqueror: 50 53
Conqueror: 25 81
Conqueror: 19 82
Conqueror: 34 60
Conqueror: 16 35
Conqueror: 45 88
Conqueror: 35 81
Conqueror: 20 71
Conqueror: 61 97
Conqueror: 61 62
Conqueror: 72 89
Conqueror: 35 89
Conqueror: 69 88
Conqueror: 19 88
Conqueror: 25 76
Conqueror: 54 76
Conqueror: 152 166
Conqueror: 48 166
Conqueror: 56 77
Conqueror: 34 77
Conqueror: 39 39
Conqueror: 20 54
Conqueror: 154 174
Conqueror: 40 174
Conqueror: 20 40
Conqueror: 16 40
Conqueror: 32 127
Conqueror: 8 32
Conqueror: 42 91
Conqueror: 4 31
Conqueror: 48 69
Conqueror: 32 52
Conqueror: 4 22
Conqueror: 6 89
Conqueror: 42 160
Conqueror: 6 66
Conqueror: 42 86
Conqueror: 4 25
Conqueror: 13 87
Conqueror: 22 34
Conqueror: 10 57
Conqueror: 36 77
Conqueror: 43 77
Conqueror: 30 42
Conqueror: 2 24
Conqueror: 88 103
Conqueror: 10 103
Conqueror: 42 70
Conqueror: 13 70
Conqueror: 10 54
Conqueror: 13 37
Conqueror: 34 32
Conqueror: 22 32
Conqueror: 24 45
Conqueror: 6 45
Conqueror: 6 71
Conqueror: 6 101
Conqueror: 8 61
Conqueror: 10 61
Conqueror: 4 27
Conqueror: 22 27
Conqueror: 2 116
Conqueror: 3 54
Conqueror: 36 54
Conqueror: 81 99
Conqueror: 2 99
Conqueror: 2 101
Conqueror: 0 63
Conqueror: 48 63
Conqueror: 0 135
Conqueror: 0 97
Conqueror: 42 97
Conqueror: 30 70
Conqueror: 28 73
Conqueror: 30 82
Conqueror: 33 82
Conqueror: 64 64
Conqueror: 19 63
Conqueror: 66 119
Conqueror: 19 35
Conqueror: 60 75
Conqueror: 28 81
Conqueror: 85 103
Conqueror: 52 53
Conqueror: 21 82
Conqueror: 36 60
Conqueror: 17 35
Conqueror: 39 81
Conqueror: 48 88
Conqueror: 22 71
Conqueror: 65 97
Conqueror: 75 89
Conqueror: 39 89
Conqueror: 65 62
Conqueror: 72 88
Conqueror: 21 88
Conqueror: 28 76
Conqueror: 57 76
Conqueror: 159 166
Conqueror: 53 166
Conqueror: 59 77
Conqueror: 36 77
Conqueror: 22 54
Conqueror: 161 174
Conqueror: 45 174
Conqueror: 36 127
Conqueror: 22 40
Conqueror: 17 40
Conqueror: 48 91
Conqueror: 5 31
Conqueror: 5 22
Conqueror: 8 89
Conqueror: 36 52
Conqueror: 53 69
Conqueror: 52 160
Conqueror: 18 87
Conqueror: 14 57
Conqueror: 3 24
Conqueror: 5 25
Conqueror: 95 103
Conqueror: 15 103
Conqueror: 48 86
Conqueror: 27 34
Conqueror: 44 77
Conqueror: 50 77
Conqueror: 48 70
Conqueror: 17 70
Conqueror: 11 71
Conqueror: 14 54
Conqueror: 11 101
Conqueror: 17 37
Conqueror: 5 116
Conqueror: 28 45
Conqueror: 9 45
Conqueror: 12 61
Conqueror: 15 61
Conqueror: 85 99
Conqueror: 7 99
Conqueror: 7 101
Conqueror: 8 27
Conqueror: 27 27
Conqueror: 8 54
Conqueror: 44 54
Conqueror: 10 135
Conqueror: 9 97
Conqueror: 52 97
Conqueror: 10 63
Conqueror: 56 63
Conqueror: 2 37
Conqueror: 36 42
Conqueror: 2 42
Conqueror: 9 32
Conqueror: 8 66
Conqueror: 0 0
Conqueror: 31 70
Conqueror: 30 73
Conqueror: 31 82
Conqueror: 35 82
Conqueror: 20 63
Conqueror: 69 119
Conqueror: 31 81
Conqueror: 20 35
Conqueror: 89 103
Conqueror: 23 82
Conqueror: 54 53
Conqueror: 18 35
Conqueror: 43 81
Conqueror: 24 71
Conqueror: 78 89
Conqueror: 43 89
Conqueror: 31 76
Conqueror: 60 76
Conqueror: 75 88
Conqueror: 23 88
Conqueror: 166 166
Conqueror: 58 166
Conqueror: 24 54
Conqueror: 168 174
Conqueror: 50 174
Conqueror: 62 77
Conqueror: 38 77
Conqueror: 40 127
Conqueror: 24 40
Conqueror: 18 40
Conqueror: 6 31
Conqueror: 10 89
Conqueror: 6 22
Conqueror: 54 91
Conqueror: 23 87
Conqueror: 4 24
Conqueror: 40 52
Conqueror: 18 57
Conqueror: 58 69
Conqueror: 62 160
Conqueror: 102 103
Conqueror: 20 103
Conqueror: 6 25
Conqueror: 16 71
Conqueror: 54 86
Conqueror: 8 116
Conqueror: 52 77
Conqueror: 57 77
Conqueror: 54 70
Conqueror: 21 70
Conqueror: 16 101
Conqueror: 18 54
Conqueror: 16 61
Conqueror: 20 61
Conqueror: 89 99
Conqueror: 12 99
Conqueror: 32 45
Conqueror: 12 45
Conqueror: 12 101
Conqueror: 20 135
Conqueror: 13 54
Conqueror: 52 54
Conqueror: 18 97
Conqueror: 62 97
Conqueror: 20 63
Conqueror: 64 63
Conqueror: 7 37
Conqueror: 42 42
Conqueror: 7 42
Conqueror: 3 66
Conqueror: 3 88
Conqueror: 51 88
Conqueror: 3 61
Conqueror: 63 75
Conqueror: 21 37
Conqueror: 0 97
Conqueror: 0 61
Conqueror: 10 32
Conqueror: 0 32
Conqueror: 0 34
Conqueror: 12 0
Conqueror: 0 0
Conqueror: 38 60
Conqueror: 0 66
Conqueror: 10 66
Conqueror: 0 0
Conqueror: 32 70
Conqueror: 32 73
Conqueror: 32 82
Conqueror: 37 82
Conqueror: 21 63
Conqueror: 72 119
Conqueror: 34 81
Conqueror: 21 35
Conqueror: 25 82
Conqueror: 93 103
Conqueror: 47 81
Conqueror: 19 35
Conqueror: 26 71
Conqueror: 81 89
Conqueror: 47 89
Conqueror: 34 76
Conqueror: 63 76
Conqueror: 78 88
Conqueror: 25 88
Conqueror: 65 77
Conqueror: 40 77
Conqueror: 44 127
Conqueror: 12 89
Conqueror: 7 31
Conqueror: 7 22
Conqueror: 60 91
Conqueror: 5 24
Conqueror: 28 87
Conqueror: 109 103
Conqueror: 25 103
Conqueror: 22 57
Conqueror: 72 160
Conqueror: 44 52
Conqueror: 11 116
Conqueror: 21 71
Conqueror: 7 25
Conqueror: 21 101
Conqueror: 60 77
Conqueror: 64 77
Conqueror: 60 70
Conqueror: 25 70
Conqueror: 93 99
Conqueror: 17 99
Conqueror: 22 54
Conqueror: 17 101
Conqueror: 20 61
Conqueror: 25 61
Conqueror: 36 45
Conqueror: 15 45
Conqueror: 30 135
Conqueror: 6 66
Conqueror: 6 88
Conqueror: 54 88
Conqueror: 12 35
Conqueror: 27 97
Conqueror: 72 97
Conqueror: 6 61
Conqueror: 18 54
Conqueror: 60 54
Conqueror: 12 37
Conqueror: 25 37
Conqueror: 12 37
Conqueror: 4 97
Conqueror: 2 61
Conqueror: 11 32
Conqueror: 2 32
Conqueror: 2 66
Conqueror: 12 66
Conqueror: 1 69
Conqueror: 26 54
Conqueror: 1 54
Conqueror: 1 40
Conqueror: 26 40
Conqueror: 19 40
Conqueror: 1 113
Conqueror: 1 86
Conqueror: 60 86
Conqueror: 0 0
Conqueror: 63 0
Conqueror: 40 60
Conqueror: 0 60
Conqueror: 0 58
Conqueror: 175 174
Conqueror: 55 174
Conqueror: 66 75
Conqueror: 0 75
Conqueror: 0 34
Conqueror: 0 0
Conqueror: 12 0
Conqueror: 33 70
Conqueror: 34 73
Conqueror: 33 82
Conqueror: 39 82
Conqueror: 37 81
Conqueror: 75 119
Conqueror: 22 35
Conqueror: 27 82
Conqueror: 97 103
Conqueror: 20 35
Conqueror: 28 71
Conqueror: 84 89
Conqueror: 51 89
Conqueror: 37 76
Conqueror: 66 76
Conqueror: 81 88
Conqueror: 27 88
Conqueror: 68 77
Conqueror: 42 77
Conqueror: 14 89
Conqueror: 63 118
Conqueror: 8 31
Conqueror: 8 22
Conqueror: 6 24
Conqueror: 66 91
Conqueror: 33 87
Conqueror: 26 57
Conqueror: 14 116
Conqueror: 26 71
Conqueror: 82 160
Conqueror: 48 52
Conqueror: 8 25
Conqueror: 26 101
Conqueror: 97 99
Conqueror: 22 99
Conqueror: 22 101
Conqueror: 24 61
Conqueror: 30 61
Conqueror: 66 70
Conqueror: 29 70
Conqueror: 9 66
Conqueror: 9 88
Conqueror: 57 88
Conqueror: 40 45
Conqueror: 18 45
Conqueror: 9 61
Conqueror: 40 135
Conqueror: 36 97
Conqueror: 82 97
Conqueror: 16 35
Conqueror: 8 97
Conqueror: 4 61
Conqueror: 29 37
Conqueror: 16 37
Conqueror: 12 32
Conqueror: 4 32
Conqueror: 12 36
Conqueror: 4 66
Conqueror: 14 66
Conqueror: 6 63
Conqueror: 22 63
Conqueror: 51 81
Conqueror: 6 81
Conqueror: 3 69
Conqueror: 28 54
Conqueror: 3 54
Conqueror: 3 40
Conqueror: 28 40
Conqueror: 20 40
Conqueror: 2 58
Conqueror: 69 75
Conqueror: 2 75
Conqueror: 42 60
Conqueror: 2 60
Conqueror: 11 86
Conqueror: 66 86
Conqueror: 11 113
Conqueror: 6 70
Conqueror: 5 34
Conqueror: 26 54
Conqueror: 6 54
Conqueror: 1 127
Conqueror: 48 127
Conqueror: 0 77
Conqueror: 71 77
Conqueror: 0 69
Conqueror: 12 69
Conqueror: 0 37
Conqueror: 34 70
Conqueror: 36 73
Conqueror: 34 82
Conqueror: 41 82
Conqueror: 40 81
Conqueror: 78 119
Conqueror: 29 82
Conqueror: 23 35
Conqueror: 101 103
Conqueror: 21 35
Conqueror: 30 71
Conqueror: 87 89
Conqueror: 55 89
Conqueror: 40 76
Conqueror: 69 76
Conqueror: 84 88
Conqueror: 29 88
Conqueror: 71 77
Conqueror: 44 77
Conqueror: 16 89
Conqueror: 9 31
Conqueror: 68 118
Conqueror: 9 22
Conqueror: 7 24
Conqueror: 38 87
Conqueror: 17 116
Conqueror: 72 91
Conqueror: 30 57
Conqueror: 31 71
Conqueror: 92 160
Conqueror: 52 52
Conqueror: 31 101
Conqueror: 101 99
Conqueror: 27 99
Conqueror: 12 88
Conqueror: 60 88
Conqueror: 12 66
Conqueror: 9 25
Conqueror: 28 61
Conqueror: 35 61
Conqueror: 27 101
Conqueror: 72 70
Conqueror: 33 70
Conqueror: 12 61
Conqueror: 12 97
Conqueror: 44 45
Conqueror: 21 45
Conqueror: 50 135
Conqueror: 10 63
Conqueror: 23 63
Conqueror: 45 97
Conqueror: 92 97
Conqueror: 6 61
Conqueror: 20 35
Conqueror: 55 81
Conqueror: 10 81
Conqueror: 13 32
Conqueror: 6 32
Conqueror: 5 69
Conqueror: 6 66
Conqueror: 16 66
Conqueror: 4 58
Conqueror: 30 54
Conqueror: 5 54
Conqueror: 5 40
Conqueror: 30 40
Conqueror: 21 40
Conqueror: 17 36
Conqueror: 72 75
Conqueror: 4 75
Conqueror: 33 37
Conqueror: 20 37
Conqueror: 44 60
Conqueror: 4 60
Conqueror: 12 70
Conqueror: 21 86
Conqueror: 21 113
Conqueror: 10 34
Conqueror: 30 54
Conqueror: 12 54
Conqueror: 6 127
Conqueror: 8 77
Conqueror: 78 77
Conqueror: 5 37
Conqueror: 5 69
Conqueror: 17 69
Conqueror: 35 70
Conqueror: 38 73
Conqueror: 35 82
Conqueror: 43 82
Conqueror: 43 81
Conqueror: 81 119
Conqueror: 31 82
Conqueror: 24 35
Conqueror: 32 71
Conqueror: 22 35
Conqueror: 90 89
Conqueror: 59 89
Conqueror: 43 76
Conqueror: 72 76
Conqueror: 87 88
Conqueror: 31 88
Conqueror: 74 77
Conqueror: 46 77
Conqueror: 18 89
Conqueror: 10 31
Conqueror: 8 24
Conqueror: 73 118
Conqueror: 10 22
Conqueror: 20 116
Conqueror: 43 87
Conqueror: 34 57
Conqueror: 36 71
Conqueror: 102 160
Conqueror: 15 88
Conqueror: 63 88
Conqueror: 15 66
Conqueror: 36 101
Conqueror: 32 61
Conqueror: 40 61
Conqueror: 32 101
Conqueror: 14 63
Conqueror: 24 63
Conqueror: 10 25
Conqueror: 15 61
Conqueror: 16 97
Conqueror: 6 58
Conqueror: 59 81
Conqueror: 14 81
Conqueror: 8 61
Conqueror: 7 69
Conqueror: 75 75
Conqueror: 6 75
Conqueror: 60 135
Conqueror: 54 97
Conqueror: 102 97
Conqueror: 14 32
Conqueror: 8 32
Conqueror: 8 66
Conqueror: 18 66
Conqueror: 32 54
Conqueror: 7 54
Conqueror: 7 40
Conqueror: 32 40
Conqueror: 22 40
Conqueror: 46 60
Conqueror: 6 60
Conqueror: 24 35
Conqueror: 22 36
Conqueror: 37 37
Conqueror: 24 37
Conqueror: 31 113
Conqueror: 34 54
Conqueror: 18 54
Conqueror: 15 34
Conqueror: 10 37
Conqueror: 10 69
Conqueror: 22 69
Conqueror: 2 100
Conqueror: 2 111
Conqueror: 2 94
Conqueror: 2 55
Conqueror: 1 91
Conqueror: 78 91
Conqueror: 18 70
Conqueror: 1 70
Conqueror: 11 127
Conqueror: 0 127
Conqueror: 48 45
Conqueror: 24 45
Conqueror: 0 103
Conqueror: 31 86
Conqueror: 0 86
Conqueror: 0 0
Conqueror: 36 70
Conqueror: 40 73
Conqueror: 36 82
Conqueror: 45 82
Conqueror: 46 81
Conqueror: 84 119
Conqueror: 33 82
Conqueror: 25 35
Conqueror: 34 71
Conqueror: 23 35
Conqueror: 46 76
Conqueror: 75 76
Conqueror: 90 88
Conqueror: 33 88
Conqueror: 77 77
Conqueror: 48 77
Conqueror: 20 89
Conqueror: 11 31
Conqueror: 9 24
Conqueror: 23 116
Conqueror: 11 22
Conqueror: 78 118
Conqueror: 48 87
Conqueror: 38 57
Conqueror: 41 71
Conqueror: 18 88
Conqueror: 66 88
Conqueror: 18 66
Conqueror: 18 63
Conqueror: 25 63
Conqueror: 8 58
Conqueror: 36 61
Conqueror: 45 61
Conqueror: 63 81
Conqueror: 18 81
Conqueror: 37 101
Conqueror: 20 97
Conqueror: 18 61
Conqueror: 9 69
Conqueror: 10 61
Conqueror: 48 60
Conqueror: 8 60
Conqueror: 9 40
Conqueror: 34 40
Conqueror: 23 40
Conqueror: 34 54
Conqueror: 9 54
Conqueror: 10 66
Conqueror: 20 66
Conqueror: 15 32
Conqueror: 10 32
Conqueror: 70 135
Conqueror: 28 35
Conqueror: 27 36
Conqueror: 41 113
Conqueror: 38 54
Conqueror: 24 54
Conqueror: 20 34
Conqueror: 15 37
Conqueror: 15 69
Conqueror: 27 69
Conqueror: 7 100
Conqueror: 7 111
Conqueror: 7 94
Conqueror: 8 91
Conqueror: 84 91
Conqueror: 4 103
Conqueror: 24 70
Conqueror: 8 70
Conqueror: 41 86
Conqueror: 6 86
Conqueror: 3 25
Conqueror: 11 25
Conqueror: 5 141
Conqueror: 41 101
Conqueror: 5 101
Conqueror: 1 69
Conqueror: 0 28
Conqueror: 7 55
Conqueror: 0 0
Conqueror: 8 0
Conqueror: 1 0
Conqueror: 0 64
Conqueror: 16 127
Conqueror: 0 127
Conqueror: 0 0
Conqueror: 28 0
Conqueror: 0 160
Conqueror: 37 70
Conqueror: 42 73
Conqueror: 37 82
Conqueror: 47 82
Conqueror: 49 81
Conqueror: 87 119
Conqueror: 35 82
Conqueror: 26 35
Conqueror: 36 71
Conqueror: 49 76
Conqueror: 78 76
Conqueror: 24 35
Conqueror: 22 89
Conqueror: 26 116
Conqueror: 12 31
Conqueror: 10 24
Conqueror: 12 22
Conqueror: 53 87
Conqueror: 83 118
Conqueror: 46 71
Conqueror: 42 57
Conqueror: 22 63
Conqueror: 26 63
Conqueror: 21 66
Conqueror: 9 64
Conqueror: 67 81
Conqueror: 22 81
Conqueror: 40 61
Conqueror: 50 61
Conqueror: 24 97
Conqueror: 21 61
Conqueror: 11 69
Conqueror: 11 40
Conqueror: 36 40
Conqueror: 24 40
Conqueror: 12 61
Conqueror: 36 54
Conqueror: 11 54
Conqueror: 12 66
Conqueror: 22 66
Conqueror: 16 32
Conqueror: 12 32
Conqueror: 80 135
Conqueror: 28 41
Conqueror: 32 36
Conqueror: 42 54
Conqueror: 30 54
Conqueror: 51 113
Conqueror: 25 34
Conqueror: 20 37
Conqueror: 12 100
Conqueror: 20 69
Conqueror: 32 69
Conqueror: 8 103
Conqueror: 15 91
Conqueror: 90 91
Conqueror: 12 111
Conqueror: 12 94
Conqueror: 12 55
Conqueror: 28 55
Conqueror: 13 141
Conqueror: 30 70
Conqueror: 15 70
Conqueror: 7 25
Conqueror: 12 25
Conqueror: 46 101
Conqueror: 13 101
Conqueror: 51 86
Conqueror: 12 86
Conqueror: 4 64
Conqueror: 10 160
Conqueror: 4 28
Conqueror: 21 127
Conqueror: 4 127
Conqueror: 2 101
Conqueror: 21 88
Conqueror: 69 88
Conqueror: 2 88
Conqueror: 0 69
Conqueror: 0 35
Conqueror: 42 101
Conqueror: 50 60
Conqueror: 0 60
Conqueror: 0 58
Conqueror: 0 0
Conqueror: 50 0
Conqueror: 38 70
Conqueror: 44 73
Conqueror: 38 82
Conqueror: 49 82
Conqueror: 52 81
Conqueror: 90 119
Conqueror: 37 82
Conqueror: 27 35
Conqueror: 25 35
Conqueror: 24 89
Conqueror: 29 116
Conqueror: 50 70
Conqueror: 11 24
Conqueror: 13 31
Conqueror: 13 22
Conqueror: 26 63
Conqueror: 27 63
Conqueror: 58 87
Conqueror: 11 64
Conqueror: 88 118
Conqueror: 51 71
Conqueror: 46 57
Conqueror: 24 66
Conqueror: 71 81
Conqueror: 26 81
Conqueror: 28 97
Conqueror: 44 61
Conqueror: 55 61
Conqueror: 13 69
Conqueror: 24 61
Conqueror: 13 40
Conqueror: 38 40
Conqueror: 25 40
Conqueror: 38 54
Conqueror: 13 54
Conqueror: 14 61
Conqueror: 14 66
Conqueror: 24 66
Conqueror: 47 101
Conqueror: 50 101
Conqueror: 17 32
Conqueror: 14 32
Conqueror: 90 135
Conqueror: 37 36
Conqueror: 12 103
Conqueror: 32 41
Conqueror: 46 54
Conqueror: 36 54
Conqueror: 17 100
Conqueror: 61 113
Conqueror: 30 34
Conqueror: 22 91
Conqueror: 96 91
Conqueror: 25 69
Conqueror: 25 37
Conqueror: 17 111
Conqueror: 21 141
Conqueror: 17 94
Conqueror: 51 101
Conqueror: 21 101
Conqueror: 11 25
Conqueror: 13 25
Conqueror: 17 55
Conqueror: 32 55
Conqueror: 36 70
Conqueror: 22 70
Conqueror: 5 101
Conqueror: 8 64
Conqueror: 61 86
Conqueror: 18 86
Conqueror: 20 160
Conqueror: 8 28
Conqueror: 26 127
Conqueror: 8 127
Conqueror: 24 88
Conqueror: 72 88
Conqueror: 5 88
Conqueror: 2 58
Conqueror: 3 69
Conqueror: 2 89
Conqueror: 2 71
Conqueror: 38 71
Conqueror: 4 35
Conqueror: 0 60
Conqueror: 2 60
Conqueror: 39 70
Conqueror: 46 73
Conqueror: 39 82
Conqueror: 51 82
Conqueror: 55 81
Conqueror: 39 82
Conqueror: 93 119
Conqueror: 28 35
Conqueror: 26 35
Conqueror: 26 89
Conqueror: 32 116
Conqueror: 12 24
Conqueror: 13 64
Conqueror: 30 63
Conqueror: 28 63
Conqueror: 53 70
Conqueror: 14 31
Conqueror: 14 22
Conqueror: 56 71
Conqueror: 75 81
Conqueror: 30 81
Conqueror: 93 118
Conqueror: 50 57
Conqueror: 27 66
Conqueror: 32 97
Conqueror: 48 61
Conqueror: 60 61
Conqueror: 15 69
Conqueror: 15 40
Conqueror: 40 40
Conqueror: 26 40
Conqueror: 27 61
Conqueror: 40 54
Conqueror: 15 54
Conqueror: 16 66
Conqueror: 26 66
Conqueror: 16 61
Conqueror: 18 32
Conqueror: 16 32
Conqueror: 52 101
Conqueror: 53 101
Conqueror: 16 103
Conqueror: 100 135
Conqueror: 22 100
Conqueror: 50 54
Conqueror: 42 54
Conqueror: 36 41
Conqueror: 71 113
Conqueror: 8 101
Conqueror: 29 141
Conqueror: 35 34
Conqueror: 22 111
Conqueror: 56 101
Conqueror: 29 101
Conqueror: 22 94
Conqueror: 15 25
Conqueror: 14 25
Conqueror: 12 64
Conqueror: 42 70
Conqueror: 29 70
Conqueror: 30 160
Conqueror: 22 55
Conqueror: 36 55
Conqueror: 4 58
Conqueror: 6 69
Conqueror: 4 89
Conqueror: 27 88
Conqueror: 75 88
Conqueror: 8 88
Conqueror: 12 28
Conqueror: 71 86
Conqueror: 24 86
Conqueror: 31 127
Conqueror: 12 127
Conqueror: 4 71
Conqueror: 40 71
Conqueror: 8 35
Conqueror: 5 87
Conqueror: 5 87
Conqueror: 63 87
Conqueror: 2 60
Conqueror: 4 60
Conqueror: 1 43
Conqueror: 1 39
Conqueror: 30 37
Conqueror: 1 37
Conqueror: 30 69
Conqueror: 0 69
Conqueror: 40 70
Conqueror: 48 73
Conqueror: 40 82
Conqueror: 53 82
Conqueror: 58 81
Conqueror: 41 82
Conqueror: 96 119
Conqueror: 29 35
Conqueror: 27 35
Conqueror: 28 89
Conqueror: 15 64
Conqueror: 35 116
Conqueror: 34 63
Conqueror: 29 63
Conqueror: 13 24
Conqueror: 15 31
Conqueror: 56 70
Conqueror: 79 81
Conqueror: 34 81
Conqueror: 15 22
Conqueror: 61 71
Conqueror: 30 66
Conqueror: 54 57
Conqueror: 98 118
Conqueror: 36 97
Conqueror: 52 61
Conqueror: 65 61
Conqueror: 17 69
Conqueror: 42 54
Conqueror: 17 54
Conqueror: 18 66
Conqueror: 28 66
Conqueror: 30 61
Conqueror: 18 61
Conqueror: 19 32
Conqueror: 18 32
Conqueror: 57 101
Conqueror: 56 101
Conqueror: 20 103
Conqueror: 11 101
Conqueror: 27 100
Conqueror: 110 135
Conqueror: 37 141
Conqueror: 6 58
Conqueror: 9 69
Conqueror: 6 89
Conqueror: 54 54
Conqueror: 48 54
Conqueror: 61 101
Conqueror: 37 101
Conqueror: 40 41
Conqueror: 81 113
Conqueror: 27 111
Conqueror: 16 64
Conqueror: 6 71
Conqueror: 42 71
Conqueror: 30 88
Conqueror: 78 88
Conqueror: 11 88
Conqueror: 19 25
Conqueror: 15 25
Conqueror: 27 94
Conqueror: 40 160
Conqueror: 48 70
Conqueror: 36 70
Conqueror: 36 127
Conqueror: 16 127
Conqueror: 16 28
Conqueror: 27 55
Conqueror: 40 55
Conqueror: 81 86
Conqueror: 30 86
Conqueror: 10 87
Conqueror: 10 87
Conqueror: 68 87
Conqueror: 4 43
Conqueror: 4 60
Conqueror: 6 60
Conqueror: 4 39
Conqueror: 35 69
Conqueror: 5 69
Conqueror: 1 41
Conqueror: 12 35
Conqueror: 1 35
Conqueror: 35 37
Conqueror: 4 37
Conqueror: 1 37
Conqueror: 17 0
Conqueror: 0 0
Conqueror: 27 0
Conqueror: 41 70
Conqueror: 50 73
Conqueror: 41 82
Conqueror: 55 82
Conqueror: 61 81
Conqueror: 43 82
Conqueror: 99 119
Conqueror: 30 35
Conqueror: 44 50
Conqueror: 17 64
Conqueror: 38 63
Conqueror: 30 63
Conqueror: 38 116
Conqueror: 14 24
Conqueror: 83 81
Conqueror: 38 81
Conqueror: 16 31
Conqueror: 59 70
Conqueror: 16 22
Conqueror: 66 71
Conqueror: 33 66
Conqueror: 103 118
Conqueror: 40 97
Conqueror: 20 66
Conqueror: 30 66
Conqueror: 33 61
Conqueror: 20 61
Conqueror: 24 103
Conqueror: 20 32
Conqueror: 20 32
Conqueror: 14 101
Conqueror: 62 101
Conqueror: 59 101
Conqueror: 8 58
Conqueror: 12 69
Conqueror: 8 89
Conqueror: 32 100
Conqueror: 45 141
Conqueror: 120 135
Conqueror: 8 71
Conqueror: 44 71
Conqueror: 66 101
Conqueror: 45 101
Conqueror: 33 88
Conqueror: 81 88
Conqueror: 14 88
Conqueror: 20 64
Conqueror: 32 111
Conqueror: 44 41
Conqueror: 91 113
Conqueror: 23 25
Conqueror: 16 25
Conqueror: 50 160
Conqueror: 41 127
Conqueror: 20 127
Conqueror: 54 70
Conqueror: 43 70
Conqueror: 32 94
Conqueror: 20 28
Conqueror: 32 55
Conqueror: 15 87
Conqueror: 91 86
Conqueror: 36 86
Conqueror: 15 87
Conqueror: 73 87
Conqueror: 7 43
Conqueror: 6 60
Conqueror: 8 60
Conqueror: 7 39
Conqueror: 40 69
Conqueror: 10 69
Conqueror: 30 89
Conqueror: 4 89
Conqueror: 4 41
Conqueror: 16 35
Conqueror: 4 35
Conqueror: 40 37
Conqueror: 7 37
Conqueror: 4 37
Conqueror: 0 69
Conqueror: 0 35
Conqueror: 4 57
Conqueror: 0 57
Conqueror: 0 0
Conqueror: 54 0
Conqueror: 44 54
Conqueror: 0 54
Conqueror: 42 70
Conqueror: 52 73
Conqueror: 42 82
Conqueror: 57 82
Conqueror: 64 81
Conqueror: 45 82
Conqueror: 102 119
Conqueror: 31 35
Conqueror: 45 50
Conqueror: 19 64
Conqueror: 42 63
Conqueror: 31 63
Conqueror: 41 116
Conqueror: 15 24
Conqueror: 17 31
Conqueror: 62 70
Conqueror: 17 22
Conqueror: 71 71
Conqueror: 36 66
Conqueror: 44 97
Conqueror: 108 118
Conqueror: 54 54
Conqueror: 22 66
Conqueror: 32 66
Conqueror: 17 101
Conqueror: 28 103
Conqueror: 36 61
Conqueror: 10 58
Conqueror: 22 61
Conqueror: 10 89
Conqueror: 21 32
Conqueror: 22 32
Conqueror: 67 101
Conqueror: 62 101
Conqueror: 37 100
Conqueror: 10 71
Conqueror: 46 71
Conqueror: 53 141
Conqueror: 36 88
Conqueror: 84 88
Conqueror: 17 88
Conqueror: 53 101
Conqueror: 130 135
Conqueror: 24 64
Conqueror: 46 127
Conqueror: 24 127
Conqueror: 60 160
Conqueror: 27 25
Conqueror: 17 25
Conqueror: 20 87
Conqueror: 20 87
Conqueror: 78 87
Conqueror: 37 94
Conqueror: 24 28
Conqueror: 10 43
Conqueror: 8 60
Conqueror: 10 60
Conqueror: 32 89
Conqueror: 7 89
Conqueror: 10 39
Conqueror: 7 41
Conqueror: 45 69
Conqueror: 15 69
Conqueror: 2 68
Conqueror: 1 35
Conqueror: 2 69
Conqueror: 46 54
Conqueror: 2 54
Conqueror: 15 69
Conqueror: 2 69
Conqueror: 3 47
Conqueror: 3 44
Conqueror: 3 53
Conqueror: 5 134
Conqueror: 5 111
Conqueror: 37 111
Conqueror: 20 35
Conqueror: 7 35
Conqueror: 3 35
Conqueror: 0 70
Conqueror: 50 70
Conqueror: 0 113
Conqueror: 37 55
Conqueror: 0 55
Conqueror: 7 57
Conqueror: 0 57
Conqueror: 43 70
Conqueror: 54 73
Conqueror: 67 81
Conqueror: 43 82
Conqueror: 59 82
Conqueror: 47 82
Conqueror: 105 119
Conqueror: 32 35
Conqueror: 46 50
Conqueror: 21 64
Conqueror: 46 63
Conqueror: 32 63
Conqueror: 44 116
Conqueror: 16 24
Conqueror: 18 31
Conqueror: 65 70
Conqueror: 39 66
Conqueror: 18 22
Conqueror: 20 101
Conqueror: 48 97
Conqueror: 12 58
Conqueror: 113 118
Conqueror: 12 89
Conqueror: 24 66
Conqueror: 34 66
Conqueror: 32 103
Conqueror: 39 61
Conqueror: 24 61
Conqueror: 22 32
Conqueror: 24 32
Conqueror: 72 101
Conqueror: 65 101
Conqueror: 42 100
Conqueror: 12 71
Conqueror: 48 71
Conqueror: 39 88
Conqueror: 87 88
Conqueror: 20 88
Conqueror: 61 141
Conqueror: 28 64
Conqueror: 25 87
Conqueror: 51 127
Conqueror: 28 127
Conqueror: 140 135
Conqueror: 70 160
Conqueror: 13 43
Conqueror: 42 94
Conqueror: 34 89
Conqueror: 10 89
Conqueror: 10 60
Conqueror: 12 60
Conqueror: 10 41
Conqueror: 13 39
Conqueror: 50 69
